"sex";"edadgr";"tumor";"casos";"pob";"ano";"numtum";"planlb"
6;10;190;1;1045170;89;31;"OJO              "
6;11;190;1;1067474;89;31;"OJO              "
6;12;190;1;1158822;89;31;"OJO              "
6;13;190;5;1077305;89;31;"OJO              "
6;14;190;1;941674;89;31;"OJO              "
6;15;190;2;753475;89;31;"OJO              "
6;16;190;5;629643;89;31;"OJO              "
6;17;190;8;423471;89;31;"OJO              "
6;18;190;6;288102;89;31;"OJO              "
6;1;190;0;1000448;90;31;"OJO              "
6;2;190;0;1228175;90;31;"OJO              "
6;3;190;0;1529481;90;31;"OJO              "
6;4;190;0;1620956;90;31;"OJO              "
6;5;190;0;1587826;90;31;"OJO              "
6;6;190;0;1524682;90;31;"OJO              "
6;7;190;0;1399175;90;31;"OJO              "
6;8;190;0;1246471;90;31;"OJO              "
6;9;190;0;1210013;90;31;"OJO              "
6;10;190;1;1081582;90;31;"OJO              "
6;11;190;1;1026932;90;31;"OJO              "
6;12;190;0;1157493;90;31;"OJO              "
6;13;190;1;1091339;90;31;"OJO              "
6;14;190;0;969233;90;31;"OJO              "
6;15;190;1;768453;90;31;"OJO              "
6;16;190;6;635885;90;31;"OJO              "
6;17;190;6;436192;90;31;"OJO              "
6;18;190;9;305243;90;31;"OJO              "
6;1;190;0;975732;91;31;"OJO              "
6;2;190;1;1174211;91;31;"OJO              "
6;3;190;0;1480288;91;31;"OJO              "
6;4;190;0;1624497;91;31;"OJO              "
6;5;190;1;1590808;91;31;"OJO              "
6;6;190;0;1544267;91;31;"OJO              "
6;7;190;0;1430527;91;31;"OJO              "
6;8;190;0;1267557;91;31;"OJO              "
6;9;190;0;1216109;91;31;"OJO              "
6;10;190;2;1121146;91;31;"OJO              "
6;11;190;0;1000400;91;31;"OJO              "
6;12;190;1;1144775;91;31;"OJO              "
6;13;190;3;1106162;91;31;"OJO              "
6;14;190;6;990959;91;31;"OJO              "
6;15;190;2;790017;91;31;"OJO              "
6;16;190;5;640585;91;31;"OJO              "
6;17;190;2;449814;91;31;"OJO              "
6;18;190;6;321208;91;31;"OJO              "
6;1;190;1;964350;92;31;"OJO              "
6;2;190;0;1124415;92;31;"OJO              "
6;3;190;0;1423692;92;31;"OJO              "
6;4;190;0;1619830;92;31;"OJO              "
6;5;190;0;1596531;92;31;"OJO              "
6;6;190;0;1563432;92;31;"OJO              "
6;7;190;1;1461741;92;31;"OJO              "
6;8;190;1;1298919;92;31;"OJO              "
6;9;190;0;1219077;92;31;"OJO              "
6;10;190;1;1153680;92;31;"OJO              "
6;11;190;0;999524;92;31;"OJO              "
6;12;190;1;1119099;92;31;"OJO              "
6;13;190;2;1119315;92;31;"OJO              "
6;14;190;3;1008061;92;31;"OJO              "
6;15;190;4;817466;92;31;"OJO              "
6;16;190;3;644402;92;31;"OJO              "
6;17;190;3;463806;92;31;"OJO              "
6;18;190;10;336494;92;31;"OJO              "
6;1;190;0;956101;93;31;"OJO              "
6;2;190;1;1079842;93;31;"OJO              "
6;3;190;1;1364285;93;31;"OJO              "
6;4;190;0;1605363;93;31;"OJO              "
6;5;190;1;1603961;93;31;"OJO              "
6;6;190;0;1577044;93;31;"OJO              "
6;7;190;0;1489460;93;31;"OJO              "
6;8;190;0;1336062;93;31;"OJO              "
6;9;190;0;1225196;93;31;"OJO              "
6;10;190;1;1178122;93;31;"OJO              "
6;11;190;1;1013755;93;31;"OJO              "
6;12;190;3;1087961;93;31;"OJO              "
6;13;190;1;1128590;93;31;"OJO              "
6;14;190;5;1023052;93;31;"OJO              "
6;15;190;4;848055;93;31;"OJO              "
6;16;190;2;649497;93;31;"OJO              "
6;17;190;2;476511;93;31;"OJO              "
6;18;190;6;353070;93;31;"OJO              "
6;1;190;0;943959;94;31;"OJO              "
6;2;190;0;1042942;94;31;"OJO              "
6;3;190;1;1304716;94;31;"OJO              "
6;4;190;0;1579137;94;31;"OJO              "
6;5;190;0;1612225;94;31;"OJO              "
6;6;190;0;1586463;94;31;"OJO              "
6;7;190;0;1514006;94;31;"OJO              "
6;8;190;0;1375211;94;31;"OJO              "
6;9;190;0;1237464;94;31;"OJO              "
6;10;190;0;1196932;94;31;"OJO              "
6;11;190;0;1038118;94;31;"OJO              "
6;12;190;1;1052800;94;31;"OJO              "
6;13;190;4;1134798;94;31;"OJO              "
6;14;190;2;1037144;94;31;"OJO              "
6;15;190;2;877717;94;31;"OJO              "
6;16;190;4;658860;94;31;"OJO              "
6;17;190;2;487117;94;31;"OJO              "
6;18;190;3;370543;94;31;"OJO              "
6;1;190;2;927874;95;31;"OJO              "
6;2;190;0;1014703;95;31;"OJO              "
6;3;190;0;1246625;95;31;"OJO              "
6;4;190;0;1542154;95;31;"OJO              "
6;5;190;0;1619575;95;31;"OJO              "
6;6;190;0;1591412;95;31;"OJO              "
6;7;190;0;1538027;95;31;"OJO              "
6;8;190;0;1413166;95;31;"OJO              "
6;9;190;0;1253949;95;31;"OJO              "
6;10;190;1;1210275;95;31;"OJO              "
6;11;190;0;1076249;95;31;"OJO              "
6;12;190;2;1014613;95;31;"OJO              "
6;13;190;2;1135657;95;31;"OJO              "
6;14;190;4;1051921;95;31;"OJO              "
6;15;190;1;903619;95;31;"OJO              "
6;16;190;2;674113;95;31;"OJO              "
6;17;190;1;495363;95;31;"OJO              "
6;18;190;9;388855;95;31;"OJO              "
6;1;190;0;911968;96;31;"OJO              "
6;2;190;0;994148;96;31;"OJO              "
6;3;190;1;1192024;96;31;"OJO              "
6;4;190;0;1495624;96;31;"OJO              "
6;5;190;0;1624195;96;31;"OJO              "
6;6;190;0;1594393;96;31;"OJO              "
6;7;190;0;1561500;96;31;"OJO              "
6;8;190;0;1448200;96;31;"OJO              "
6;9;190;2;1277497;96;31;"OJO              "
6;10;190;0;1218406;96;31;"OJO              "
6;11;190;1;1116991;96;31;"OJO              "
6;12;190;1;989781;96;31;"OJO              "
6;13;190;3;1124800;96;31;"OJO              "
6;14;190;1;1068123;96;31;"OJO              "
6;15;190;0;925186;96;31;"OJO              "
6;16;190;2;695034;96;31;"OJO              "
6;17;190;4;501698;96;31;"OJO              "
6;18;190;4;406709;96;31;"OJO              "
6;1;190;0;899137;97;31;"OJO              "
6;2;190;0;979710;97;31;"OJO              "
6;3;190;0;1143239;97;31;"OJO              "
6;4;190;0;1441745;97;31;"OJO              "
6;5;190;0;1623391;97;31;"OJO              "
6;6;190;1;1599483;97;31;"OJO              "
6;7;190;0;1580205;97;31;"OJO              "
6;8;190;2;1480723;97;31;"OJO              "
6;9;190;1;1310445;97;31;"OJO              "
6;10;190;0;1222700;97;31;"OJO              "
6;11;190;1;1150327;97;31;"OJO              "
6;12;190;1;990411;97;31;"OJO              "
6;13;190;6;1100525;97;31;"OJO              "
6;14;190;5;1083138;97;31;"OJO              "
6;15;190;0;943674;97;31;"OJO              "
6;16;190;3;721308;97;31;"OJO              "
6;17;190;5;506520;97;31;"OJO              "
6;18;190;5;424593;97;31;"OJO              "
6;1;190;1;890253;98;31;"OJO              "
6;2;190;0;967900;98;31;"OJO              "
6;3;190;0;1101757;98;31;"OJO              "
6;4;190;0;1385212;98;31;"OJO              "
6;5;190;0;1615060;98;31;"OJO              "
6;6;190;0;1609958;98;31;"OJO              "
6;7;190;1;1595413;98;31;"OJO              "
6;8;190;0;1511475;98;31;"OJO              "
6;9;190;0;1350602;98;31;"OJO              "
6;10;190;0;1230984;98;31;"OJO              "
6;11;190;0;1176432;98;31;"OJO              "
6;12;190;2;1006633;98;31;"OJO              "
6;13;190;1;1071074;98;31;"OJO              "
6;14;190;3;1094672;98;31;"OJO              "
6;15;190;4;960572;98;31;"OJO              "
6;16;190;2;750508;98;31;"OJO              "
6;17;190;2;512140;98;31;"OJO              "
6;18;190;10;443136;98;31;"OJO              "
6;1;190;0;890346;99;31;"OJO              "
6;2;190;0;956029;99;31;"OJO              "
6;3;190;0;1069422;99;31;"OJO              "
6;4;190;1;1329175;99;31;"OJO              "
6;5;190;0;1598718;99;31;"OJO              "
6;6;190;0;1627137;99;31;"OJO              "
6;7;190;0;1611053;99;31;"OJO              "
6;8;190;1;1542538;99;31;"OJO              "
6;9;190;0;1395217;99;31;"OJO              "
6;10;190;0;1247161;99;31;"OJO              "
6;11;190;4;1198366;99;31;"OJO              "
6;12;190;2;1033626;99;31;"OJO              "
6;13;190;5;1038836;99;31;"OJO              "
6;14;190;2;1103561;99;31;"OJO              "
6;15;190;4;977083;99;31;"OJO              "
6;16;190;2;779257;99;31;"OJO              "
6;17;190;3;521452;99;31;"OJO              "
6;18;190;6;460854;99;31;"OJO              "
6;1;190;0;902931;100;31;"OJO              "
6;2;190;0;943794;100;31;"OJO              "
6;3;190;0;1046574;100;31;"OJO              "
6;4;190;0;1275671;100;31;"OJO              "
6;5;190;0;1578915;100;31;"OJO              "
6;6;190;0;1655283;100;31;"OJO              "
6;7;190;0;1631542;100;31;"OJO              "
6;8;190;0;1579751;100;31;"OJO              "
6;9;190;1;1443461;100;31;"OJO              "
6;10;190;1;1270834;100;31;"OJO              "
6;11;190;0;1216636;100;31;"OJO              "
6;12;190;0;1075021;100;31;"OJO              "
6;13;190;0;1004427;100;31;"OJO              "
6;14;190;0;1107375;100;31;"OJO              "
6;15;190;4;994482;100;31;"OJO              "
6;16;190;6;804880;100;31;"OJO              "
6;17;190;5;535808;100;31;"OJO              "
6;18;190;8;477443;100;31;"OJO              "
6;1;190;1;926232;101;31;"OJO              "
6;2;190;0;934728;101;31;"OJO              "
6;3;190;0;1032449;101;31;"OJO              "
6;4;190;0;1228152;101;31;"OJO              "
6;5;190;1;1555159;101;31;"OJO              "
6;6;190;0;1690255;101;31;"OJO              "
6;7;190;1;1657005;101;31;"OJO              "
6;8;190;0;1620894;101;31;"OJO              "
6;9;190;1;1492572;101;31;"OJO              "
6;10;190;0;1304290;101;31;"OJO              "
6;11;190;2;1231289;101;31;"OJO              "
6;12;190;2;1119817;101;31;"OJO              "
6;13;190;1;983647;101;31;"OJO              "
6;14;190;1;1099868;101;31;"OJO              "
6;15;190;2;1013262;101;31;"OJO              "
6;16;190;2;826871;101;31;"OJO              "
6;17;190;5;554985;101;31;"OJO              "
6;18;190;11;493192;101;31;"OJO              "
6;1;190;0;959824;102;31;"OJO              "
6;2;190;0;935258;102;31;"OJO              "
6;3;190;0;1026062;102;31;"OJO              "
6;4;190;0;1191156;102;31;"OJO              "
6;5;190;0;1528755;102;31;"OJO              "
6;6;190;0;1726874;102;31;"OJO              "
6;7;190;0;1690288;102;31;"OJO              "
6;8;190;0;1659952;102;31;"OJO              "
6;9;190;3;1541184;102;31;"OJO              "
6;10;190;0;1349281;102;31;"OJO              "
6;11;190;0;1244148;102;31;"OJO              "
6;12;190;1;1159475;102;31;"OJO              "
6;13;190;1;989848;102;31;"OJO              "
6;14;190;3;1080050;102;31;"OJO              "
6;15;190;2;1031351;102;31;"OJO              "
6;16;190;6;847461;102;31;"OJO              "
6;17;190;3;579653;102;31;"OJO              "
6;18;190;9;507394;102;31;"OJO              "
6;1;190;0;999759;103;31;"OJO              "
6;2;190;0;943822;103;31;"OJO              "
6;3;190;0;1023345;103;31;"OJO              "
6;4;190;0;1163318;103;31;"OJO              "
6;5;190;0;1500082;103;31;"OJO              "
6;6;190;0;1760268;103;31;"OJO              "
6;7;190;0;1732309;103;31;"OJO              "
6;8;190;0;1696015;103;31;"OJO              "
6;9;190;1;1588239;103;31;"OJO              "
6;10;190;0;1401943;103;31;"OJO              "
6;11;190;0;1262295;103;31;"OJO              "
6;12;190;4;1193769;103;31;"OJO              "
6;13;190;1;1012908;103;31;"OJO              "
6;14;190;2;1056026;103;31;"OJO              "
6;15;190;4;1046401;103;31;"OJO              "
6;16;190;2;867720;103;31;"OJO              "
6;17;190;2;607889;103;31;"OJO              "
6;18;190;4;522275;103;31;"OJO              "
6;1;190;0;1037432;104;31;"OJO              "
6;2;190;0;956164;104;31;"OJO              "
6;3;190;0;1019189;104;31;"OJO              "
6;4;190;1;1140663;104;31;"OJO              "
6;5;190;0;1465320;104;31;"OJO              "
6;6;190;0;1781430;104;31;"OJO              "
6;7;190;0;1777266;104;31;"OJO              "
6;8;190;2;1729348;104;31;"OJO              "
6;9;190;0;1632005;104;31;"OJO              "
6;10;190;0;1457066;104;31;"OJO              "
6;11;190;1;1287278;104;31;"OJO              "
6;12;190;2;1223472;104;31;"OJO              "
6;13;190;4;1045832;104;31;"OJO              "
6;14;190;2;1029260;104;31;"OJO              "
6;15;190;1;1058215;104;31;"OJO              "
6;16;190;1;887246;104;31;"OJO              "
6;17;190;5;635903;104;31;"OJO              "
6;18;190;7;540992;104;31;"OJO              "
6;1;190;0;1069528;105;31;"OJO              "
6;2;190;1;975456;105;31;"OJO              "
6;3;190;0;1013523;105;31;"OJO              "
6;4;190;0;1124102;105;31;"OJO              "
6;5;190;0;1429170;105;31;"OJO              "
6;6;190;0;1790644;105;31;"OJO              "
6;7;190;1;1825253;105;31;"OJO              "
6;8;190;1;1761816;105;31;"OJO              "
6;9;190;0;1675684;105;31;"OJO              "
6;10;190;3;1511894;105;31;"OJO              "
6;11;190;0;1317248;105;31;"OJO              "
6;12;190;0;1248068;105;31;"OJO              "
6;13;190;2;1092159;105;31;"OJO              "
6;14;190;2;1000277;105;31;"OJO              "
6;15;190;2;1064677;105;31;"OJO              "
6;16;190;3;907018;105;31;"OJO              "
6;17;190;6;661591;105;31;"OJO              "
6;18;190;6;562785;105;31;"OJO              "
6;1;190;0;1096540;106;31;"OJO              "
6;2;190;0;1002720;106;31;"OJO              "
6;3;190;0;1008574;106;31;"OJO              "
6;4;190;0;1112894;106;31;"OJO              "
6;5;190;0;1391446;106;31;"OJO              "
6;6;190;0;1782697;106;31;"OJO              "
6;7;190;2;1870654;106;31;"OJO              "
6;8;190;3;1792785;106;31;"OJO              "
6;9;190;1;1717860;106;31;"OJO              "
6;10;190;0;1562805;106;31;"OJO              "
6;11;190;3;1353579;106;31;"OJO              "
6;12;190;1;1266519;106;31;"OJO              "
6;13;190;0;1140710;106;31;"OJO              "
6;14;190;1;983803;106;31;"OJO              "
6;15;190;5;1059927;106;31;"OJO              "
6;16;190;4;927438;106;31;"OJO              "
6;17;190;6;684621;106;31;"OJO              "
6;18;190;6;587440;106;31;"OJO              "
6;1;190;0;1128747;107;31;"OJO              "
6;2;190;0;1036903;107;31;"OJO              "
6;3;190;0;1010386;107;31;"OJO              "
6;4;190;0;1109660;107;31;"OJO              "
6;5;190;0;1367644;107;31;"OJO              "
6;6;190;0;1771713;107;31;"OJO              "
6;7;190;0;1918442;107;31;"OJO              "
6;8;190;0;1832467;107;31;"OJO              "
6;9;190;1;1759738;107;31;"OJO              "
6;10;190;1;1614149;107;31;"OJO              "
6;11;190;0;1401300;107;31;"OJO              "
6;12;190;3;1282550;107;31;"OJO              "
6;13;190;0;1183760;107;31;"OJO              "
6;14;190;0;992781;107;31;"OJO              "
6;15;190;7;1042979;107;31;"OJO              "
6;16;190;2;946292;107;31;"OJO              "
6;17;190;1;705175;107;31;"OJO              "
6;18;190;6;613595;107;31;"OJO              "
6;1;190;1;1162294;108;31;"OJO              "
6;2;190;0;1074511;108;31;"OJO              "
6;3;190;0;1017947;108;31;"OJO              "
6;4;190;0;1107878;108;31;"OJO              "
6;5;190;0;1348488;108;31;"OJO              "
6;6;190;0;1749795;108;31;"OJO              "
6;7;190;1;1955786;108;31;"OJO              "
6;8;190;0;1875043;108;31;"OJO              "
6;9;190;0;1796407;108;31;"OJO              "
6;10;190;1;1661313;108;31;"OJO              "
6;11;190;2;1453825;108;31;"OJO              "
6;12;190;1;1299750;108;31;"OJO              "
6;13;190;2;1217992;108;31;"OJO              "
6;14;190;3;1014867;108;31;"OJO              "
6;15;190;3;1020231;108;31;"OJO              "
6;16;190;2;960726;108;31;"OJO              "
6;17;190;5;723695;108;31;"OJO              "
6;18;190;4;640483;108;31;"OJO              "
6;1;190;0;1184335;109;31;"OJO              "
6;2;190;0;1104121;109;31;"OJO              "
6;3;190;0;1024082;109;31;"OJO              "
6;4;190;0;1096712;109;31;"OJO              "
6;5;190;0;1308455;109;31;"OJO              "
6;6;190;0;1689351;109;31;"OJO              "
6;7;190;1;1956067;109;31;"OJO              "
6;8;190;0;1902262;109;31;"OJO              "
6;9;190;3;1818520;109;31;"OJO              "
6;10;190;0;1695121;109;31;"OJO              "
6;11;190;3;1501302;109;31;"OJO              "
6;12;190;0;1317561;109;31;"OJO              "
6;13;190;4;1241794;109;31;"OJO              "
6;14;190;1;1043604;109;31;"OJO              "
6;15;190;2;992806;109;31;"OJO              "
6;16;190;4;970945;109;31;"OJO              "
6;17;190;1;740433;109;31;"OJO              "
6;18;190;10;671129;109;31;"OJO              "
6;1;190;1;1201976;110;31;"OJO              "
6;2;190;0;1126375;110;31;"OJO              "
6;3;190;0;1035527;110;31;"OJO              "
6;4;190;0;1082467;110;31;"OJO              "
6;5;190;0;1265880;110;31;"OJO              "
6;6;190;0;1616567;110;31;"OJO              "
6;7;190;1;1934295;110;31;"OJO              "
6;8;190;2;1924214;110;31;"OJO              "
6;9;190;0;1833215;110;31;"OJO              "
6;10;190;3;1724270;110;31;"OJO              "
6;11;190;1;1544891;110;31;"OJO              "
6;12;190;5;1338356;110;31;"OJO              "
6;13;190;4;1259619;110;31;"OJO              "
6;14;190;1;1086180;110;31;"OJO              "
6;15;190;3;964561;110;31;"OJO              "
6;16;190;7;977762;110;31;"OJO              "
6;17;190;8;758847;110;31;"OJO              "
6;18;190;9;700163;110;31;"OJO              "
6;1;190;0;1203918;111;31;"OJO              "
6;2;190;0;1140081;111;31;"OJO              "
6;3;190;0;1050832;111;31;"OJO              "
6;4;190;0;1066851;111;31;"OJO              "
6;5;190;0;1227601;111;31;"OJO              "
6;6;190;0;1539544;111;31;"OJO              "
6;7;190;0;1890805;111;31;"OJO              "
6;8;190;0;1941151;111;31;"OJO              "
6;9;190;0;1844683;111;31;"OJO              "
6;10;190;2;1752065;111;31;"OJO              "
6;11;190;1;1585161;111;31;"OJO              "
6;12;190;1;1366236;111;31;"OJO              "
6;13;190;6;1271320;111;31;"OJO              "
6;14;190;2;1130493;111;31;"OJO              "
6;15;190;2;948525;111;31;"OJO              "
6;16;190;10;974219;111;31;"OJO              "
6;17;190;3;778434;111;31;"OJO              "
6;18;190;9;729504;111;31;"OJO              "
6;1;190;0;1195254;112;31;"OJO              "
6;2;190;0;1155101;112;31;"OJO              "
6;3;190;0;1069137;112;31;"OJO              "
6;4;190;0;1054527;112;31;"OJO              "
6;5;190;0;1195213;112;31;"OJO              "
6;6;190;0;1467433;112;31;"OJO              "
6;7;190;0;1830339;112;31;"OJO              "
6;8;190;1;1950148;112;31;"OJO              "
6;9;190;0;1856798;112;31;"OJO              "
6;10;190;1;1773536;112;31;"OJO              "
6;11;190;1;1621147;112;31;"OJO              "
6;12;190;6;1402541;112;31;"OJO              "
6;13;190;4;1278032;112;31;"OJO              "
6;14;190;3;1167258;112;31;"OJO              "
6;15;190;5;956153;112;31;"OJO              "
6;16;190;3;959869;112;31;"OJO              "
6;17;190;3;798847;112;31;"OJO              "
6;18;190;9;763009;112;31;"OJO              "
1;1;191;47;1686598;75;32;"SNC              "
1;2;191;36;1670989;75;32;"SNC              "
1;3;191;20;1630862;75;32;"SNC              "
1;4;191;10;1489224;75;32;"SNC              "
1;5;191;14;1295194;75;32;"SNC              "
1;6;191;17;1234508;75;32;"SNC              "
1;7;191;37;1108519;75;32;"SNC              "
1;8;191;30;1028760;75;32;"SNC              "
1;9;191;72;1173770;75;32;"SNC              "
1;10;191;93;1114435;75;32;"SNC              "
1;11;191;117;998314;75;32;"SNC              "
1;12;191;116;771518;75;32;"SNC              "
1;13;191;109;699089;75;32;"SNC              "
1;14;191;109;606279;75;32;"SNC              "
1;15;191;63;451945;75;32;"SNC              "
1;16;191;32;263851;75;32;"SNC              "
1;17;191;14;154359;75;32;"SNC              "
1;18;191;9;71061;75;32;"SNC              "
1;1;191;48;1695131;76;32;"SNC              "
1;2;191;32;1674208;76;32;"SNC              "
1;3;191;26;1652897;76;32;"SNC              "
1;4;191;14;1519924;76;32;"SNC              "
1;5;191;15;1318178;76;32;"SNC              "
1;6;191;25;1237467;76;32;"SNC              "
1;7;191;35;1135741;76;32;"SNC              "
1;8;191;41;1016472;76;32;"SNC              "
1;9;191;55;1165099;76;32;"SNC              "
1;10;191;92;1132491;76;32;"SNC              "
1;11;191;124;1024887;76;32;"SNC              "
1;12;191;136;802009;76;32;"SNC              "
1;13;191;132;699315;76;32;"SNC              "
1;14;191;105;615199;76;32;"SNC              "
1;15;191;59;466468;76;32;"SNC              "
1;16;191;36;276716;76;32;"SNC              "
1;17;191;11;160356;76;32;"SNC              "
1;18;191;10;73695;76;32;"SNC              "
1;1;191;40;1706106;77;32;"SNC              "
1;2;191;46;1678997;77;32;"SNC              "
1;3;191;21;1675605;77;32;"SNC              "
1;4;191;17;1548454;77;32;"SNC              "
1;5;191;17;1349941;77;32;"SNC              "
1;6;191;32;1248253;77;32;"SNC              "
1;7;191;39;1171405;77;32;"SNC              "
1;8;191;33;1014989;77;32;"SNC              "
1;9;191;59;1143287;77;32;"SNC              "
1;10;191;107;1150369;77;32;"SNC              "
1;11;191;112;1045201;77;32;"SNC              "
1;12;191;140;842234;77;32;"SNC              "
1;13;191;130;697963;77;32;"SNC              "
1;14;191;101;622732;77;32;"SNC              "
1;15;191;87;476543;77;32;"SNC              "
1;16;191;38;292124;77;32;"SNC              "
1;17;191;12;161897;77;32;"SNC              "
1;18;191;11;76330;77;32;"SNC              "
1;1;191;36;1693050;78;32;"SNC              "
1;2;191;38;1685134;78;32;"SNC              "
1;3;191;18;1692019;78;32;"SNC              "
1;4;191;29;1577737;78;32;"SNC              "
1;5;191;24;1385507;78;32;"SNC              "
1;6;191;21;1257193;78;32;"SNC              "
1;7;191;36;1200410;78;32;"SNC              "
1;8;191;30;1036157;78;32;"SNC              "
1;9;191;69;1110733;78;32;"SNC              "
1;10;191;86;1165666;78;32;"SNC              "
1;11;191;131;1062439;78;32;"SNC              "
1;12;191;164;886029;78;32;"SNC              "
1;13;191;139;698968;78;32;"SNC              "
1;14;191;135;628371;78;32;"SNC              "
1;15;191;81;485958;78;32;"SNC              "
1;16;191;40;307588;78;32;"SNC              "
1;17;191;17;162748;78;32;"SNC              "
1;18;191;2;78965;78;32;"SNC              "
1;1;191;47;1652303;79;32;"SNC              "
1;2;191;44;1692428;79;32;"SNC              "
1;3;191;24;1698412;79;32;"SNC              "
1;4;191;17;1609700;79;32;"SNC              "
1;5;191;25;1421538;79;32;"SNC              "
1;6;191;19;1265254;79;32;"SNC              "
1;7;191;24;1221120;79;32;"SNC              "
1;8;191;30;1068584;79;32;"SNC              "
1;9;191;54;1072105;79;32;"SNC              "
1;10;191;98;1171945;79;32;"SNC              "
1;11;191;134;1078583;79;32;"SNC              "
1;12;191;182;926571;79;32;"SNC              "
1;13;191;150;705796;79;32;"SNC              "
1;14;191;150;630320;79;32;"SNC              "
1;15;191;89;495261;79;32;"SNC              "
1;16;191;61;320517;79;32;"SNC              "
1;17;191;20;163671;79;32;"SNC              "
1;18;191;6;81599;79;32;"SNC              "
1;1;191;18;1605009;80;32;"SNC              "
1;2;191;43;1697620;80;32;"SNC              "
1;3;191;28;1698024;80;32;"SNC              "
1;4;191;15;1642204;80;32;"SNC              "
1;5;191;16;1455787;80;32;"SNC              "
1;6;191;18;1277008;80;32;"SNC              "
1;7;191;27;1233130;80;32;"SNC              "
1;8;191;36;1105800;80;32;"SNC              "
1;9;191;61;1034294;80;32;"SNC              "
1;10;191;71;1169361;80;32;"SNC              "
1;11;191;112;1093715;80;32;"SNC              "
1;12;191;162;959039;80;32;"SNC              "
1;13;191;126;721432;80;32;"SNC              "
1;14;191;146;629406;80;32;"SNC              "
1;15;191;111;504031;80;32;"SNC              "
1;16;191;51;330603;80;32;"SNC              "
1;17;191;16;164837;80;32;"SNC              "
1;18;191;11;84234;80;32;"SNC              "
1;1;191;17;1548599;81;32;"SNC              "
1;2;191;19;1698179;81;32;"SNC              "
1;3;191;25;1693507;81;32;"SNC              "
1;4;191;15;1667462;81;32;"SNC              "
1;5;191;10;1488992;81;32;"SNC              "
1;6;191;22;1296453;81;32;"SNC              "
1;7;191;31;1238480;81;32;"SNC              "
1;8;191;44;1142125;81;32;"SNC              "
1;9;191;56;1011617;81;32;"SNC              "
1;10;191;84;1154080;81;32;"SNC              "
1;11;191;134;1109799;81;32;"SNC              "
1;12;191;158;984162;81;32;"SNC              "
1;13;191;153;748899;81;32;"SNC              "
1;14;191;151;627262;81;32;"SNC              "
1;15;191;92;512248;81;32;"SNC              "
1;16;191;61;340373;81;32;"SNC              "
1;17;191;23;170620;81;32;"SNC              "
1;18;191;11;87449;81;32;"SNC              "
1;1;191;31;1485318;82;32;"SNC              "
1;2;191;28;1691164;82;32;"SNC              "
1;3;191;22;1689689;82;32;"SNC              "
1;4;191;12;1679701;82;32;"SNC              "
1;5;191;21;1521677;82;32;"SNC              "
1;6;191;25;1325341;82;32;"SNC              "
1;7;191;39;1239441;82;32;"SNC              "
1;8;191;38;1170699;82;32;"SNC              "
1;9;191;51;1012916;82;32;"SNC              "
1;10;191;103;1123939;82;32;"SNC              "
1;11;191;146;1124188;82;32;"SNC              "
1;12;191;173;1003610;82;32;"SNC              "
1;13;191;152;786610;82;32;"SNC              "
1;14;191;143;624904;82;32;"SNC              "
1;15;191;110;519695;82;32;"SNC              "
1;16;191;77;350504;82;32;"SNC              "
1;17;191;32;181172;82;32;"SNC              "
1;18;191;8;91017;82;32;"SNC              "
1;1;191;24;1417865;83;32;"SNC              "
1;2;191;22;1674242;83;32;"SNC              "
1;3;191;26;1690958;83;32;"SNC              "
1;4;191;22;1683596;83;32;"SNC              "
1;5;191;19;1552060;83;32;"SNC              "
1;6;191;32;1359550;83;32;"SNC              "
1;7;191;31;1243153;83;32;"SNC              "
1;8;191;52;1191510;83;32;"SNC              "
1;9;191;46;1028783;83;32;"SNC              "
1;10;191;84;1088692;83;32;"SNC              "
1;11;191;146;1133680;83;32;"SNC              "
1;12;191;175;1019525;83;32;"SNC              "
1;13;191;172;828599;83;32;"SNC              "
1;14;191;147;625072;83;32;"SNC              "
1;15;191;114;525399;83;32;"SNC              "
1;16;191;63;360363;83;32;"SNC              "
1;17;191;24;191631;83;32;"SNC              "
1;18;191;11;94923;83;32;"SNC              "
1;1;191;19;1351644;84;32;"SNC              "
1;2;191;25;1644541;84;32;"SNC              "
1;3;191;22;1695027;84;32;"SNC              "
1;4;191;15;1682608;84;32;"SNC              "
1;5;191;18;1578979;84;32;"SNC              "
1;6;191;17;1395756;84;32;"SNC              "
1;7;191;29;1251785;84;32;"SNC              "
1;8;191;41;1208051;84;32;"SNC              "
1;9;191;44;1052361;84;32;"SNC              "
1;10;191;81;1051695;84;32;"SNC              "
1;11;191;110;1138100;84;32;"SNC              "
1;12;191;161;1034270;84;32;"SNC              "
1;13;191;165;867634;84;32;"SNC              "
1;14;191;130;632687;84;32;"SNC              "
1;15;191;124;528924;84;32;"SNC              "
1;16;191;73;370127;84;32;"SNC              "
1;17;191;23;201104;84;32;"SNC              "
1;18;191;2;99566;84;32;"SNC              "
1;1;191;9;1291461;85;32;"SNC              "
1;2;191;18;1602474;85;32;"SNC              "
1;3;191;11;1698983;85;32;"SNC              "
1;4;191;11;1679037;85;32;"SNC              "
1;5;191;17;1603006;85;32;"SNC              "
1;6;191;9;1431378;85;32;"SNC              "
1;7;191;12;1264214;85;32;"SNC              "
1;8;191;21;1219410;85;32;"SNC              "
1;9;191;38;1088151;85;32;"SNC              "
1;10;191;66;1013788;85;32;"SNC              "
1;11;191;78;1135449;85;32;"SNC              "
1;12;191;108;1049304;85;32;"SNC              "
